@relation RS1_train_nnz>10000labelsonly_MOOSE

@attribute DiagonalNonZeros numeric
@attribute AbsoluteTrace numeric
@attribute OneNorm numeric
@attribute Trace numeric
@attribute Dimension numeric
@attribute SymmetricInfinityNorm numeric
@attribute DiagonalMean numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}


@data
20001.0,1620000.0,100,1630000.0,20001,100,81.5914,5890862,bad
38666.7,164000.0,43,182596.0,40000,15,4.5649,1216556,bad
20002.0,424709.0,49,434175.0,20002,49,21.7066,36025722,bad
20002.0,469380.0,48,477838.0,20002,48,23.8895,8793453,bad
20164.0,75951.1,9,85812.6,20164,8,4.25574,32874609,bad
20002.0,358036.0,51,369018.0,20002,51,18.449,53302993,bad
20002.0,729406.0,86,741944.0,20002,86,37.0935,44526267,bad
20002.0,379371.0,48,390135.0,20002,48,19.5048,8793453,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.4649,26415432,bad
20002.0,441000000000.0,100000000,441000000000.0,20002,100000000,22100000.0,75830645,good
20002.0,379371.0,48,389811.0,20002,48,19.4886,69654761,bad
20002.0,447378.0,48,456313.0,20002,48,22.8134,43373442,bad
20164.0,74606.8,9,84329.0,20164,8,4.18216,90197665,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1485,53302993,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8647,26415434,bad
20002.0,424042.0,48,433518.0,20002,48,21.6737,53302993,bad
20002.0,1950000.0,247,1970000.0,20002,247,98.2617,26415434,good
20001.0,1660000.0,100,1680000.0,20001,100,83.8728,59072881,bad
38666.7,192000.0,43,211320.0,40000,15,5.2829999999999995,5890862,bad
20002.0,650732.0,86,662500.0,20002,86,33.1217,29553942,bad
20164.0,77295.3,9,86499.3,20164,8,4.28979,43373442,bad
20002.0,728740.0,85,742877.0,20002,85,37.1401,80361467,bad
10001.0,547388.0,103,552107.0,20002,105,27.6026,75830647,good
20002.0,402707.0,48,412748.0,20002,48,20.6353,49834419,bad
20002.0,379371.0,49,389918.0,20002,49,19.494,13323659,bad
20164.0,68557.6,9,79081.5,20164,8,3.9219199999999996,80361466,bad
20002.0,1630000.0,247,1640000.0,20002,247,81.9548,59072882,bad
20002.0,1950000.0,247,1960000.0,20002,247,98.2264,1216556,bad
20002.0,767410.0,86,781129.0,20002,86,39.0526,45869640,good
20002.0,1950000.0,247,1970000.0,20002,247,98.2574,36025722,bad
20164.0,72590.4,9,83008.8,20164,8,4.116680000000001,43373442,bad
10001.0,548055.0,102,553707.0,20002,104,27.6826,90197667,bad
21348.0,2550000.0,559,2550000.0,21348,416,119.585,5890862,bad
38666.7,160000.0,43,178012.0,40000,15,4.45031,19932324,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8615,44526267,bad
20164.0,71918.3,9,81965.4,20164,8,4.06494,81986705,bad
10667.7,1320000.0,243,1320000.0,20002,245,66.1054,13323659,bad
38666.7,164000.0,43,182596.0,40000,15,4.5649,59072881,bad
38666.7,145333.0,43,162363.0,40000,15,4.059080000000001,19932324,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0364,75830647,good
20002.0,1410000.0,247,1430000.0,20002,247,71.3231,75830645,good
20001.0,1660000.0,100,1680000.0,20001,100,83.8648,32168838,bad
10667.7,542721.0,127,550171.0,20002,129,27.5058,13323659,bad
20164.0,1410000.0,399,1420000.0,20164,299,70.4944,32168839,bad
30666.7,41333.3,38,56632.7,40000,5,1.41582,8793453,bad
10001.0,1240000.0,242,1250000.0,20002,244,62.2599,5890862,bad
25333.3,28000.0,4,43129.7,40000,2,1.0782399999999999,45869640,bad
34666.7,49333.3,200,60474.5,40000,29,1.51186,59072881,bad
38666.7,202667.0,43,221709.0,40000,15,5.542730000000001,59072882,bad
20002.0,576724.0,86,587996.0,20002,86,29.3969,81986705,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4638,90197665,bad
20002.0,570724.0,86,582872.0,20002,86,29.1407,44526267,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5827,81986705,bad
20002.0,736074.0,86,749497.0,20002,86,37.4711,80361467,bad
20002.0,1850000.0,247,1860000.0,20002,247,92.8934,75830647,bad
20002.0,401373.0,48,411313.0,20002,48,20.5636,80361466,bad
33333.3,42666.7,180,56025.3,40000,26,1.4006299999999998,1216556,bad
20002.0,1630000.0,248,1640000.0,20002,248,82.1925,90197665,bad
20002.0,1630000.0,248,1640000.0,20002,248,82.2093,44526267,bad
38666.7,117333.0,59,132760.0,40000,15,3.3189900000000003,36025722,bad
20002.0,1410000.0,247,1430000.0,20002,247,71.3301,26415434,good
20002.0,401373.0,48,411258.0,20002,48,20.5608,45869640,good
635060.0,4610000.0,13,4810000.0,635060,13,7.56946,69654761,bad
40320.0,534912.0,124,548076.0,40320,65,13.5932,81986705,bad
20002.0,617395.0,86,628552.0,20002,86,31.4245,5890862,bad
20002.0,653399.0,85,666518.0,20002,85,33.3225,75830645,bad
11334.5,622062.0,103,626875.0,20002,105,31.3406,5890862,bad
20002.0,424709.0,48,433751.0,20002,48,21.6854,59072882,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7342,80361467,bad
20002.0,448045.0,49,456358.0,20002,49,22.8156,19932324,bad
20002.0,692069.0,86,704721.0,20002,86,35.2325,75830647,good
20002.0,1410000.0,247,1420000.0,20002,247,71.2032,69654761,bad
20002.0,731406.0,85,744746.0,20002,85,37.2336,59072882,bad
49304.8,270326.0,18,291016.0,51005,18,5.70564,26415432,bad
20002.0,335367.0,48,346623.0,20002,48,17.3294,29553942,bad
20002.0,692736.0,85,705230.0,20002,85,35.258,80361467,bad
20002.0,735407.0,86,747870.0,20002,86,37.3897,45869640,good
20002.0,652000000000.0,102000000,652000000000.0,20002,102000000,32600000.0,5890862,bad
29333.3,33333.3,4,46319.4,40000,2,1.1579899999999999,59072882,bad
20002.0,598000000000.0,103000000,598000000000.0,20002,103000000,29900000.0,32168838,bad
20002.0,425376.0,50,434519.0,20002,50,21.7238,5890862,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1634,45869640,bad
20002.0,378705.0,48,389130.0,20002,48,19.4545,1216556,bad
24135.5,44011.7,3,54652.6,42592,3,1.28316,29553942,bad
20164.0,75951.1,9,85552.6,20164,8,4.24284,45869640,bad
21576.0,3180000.0,558,3180000.0,21576,416,147.499,26415432,bad
9334.27,510051.0,102,515734.0,20002,104,25.7841,49834419,bad
20002.0,424709.0,49,433445.0,20002,49,21.6701,19932324,bad
21714.0,3880000.0,558,3880000.0,21714,463,178.622,29030070,bad
20002.0,690069.0,85,703466.0,20002,85,35.1698,19932324,bad
643204.0,683000000.0,2001,684000000.0,643204,1695,1062.78,44526267,bad
20002.0,403000000000.0,102000000,403000000000.0,20002,102000000,20200000.0,75830647,good
20002.0,614061.0,85,626635.0,20002,85,31.3286,49834419,bad
20002.0,1420000.0,247,1430000.0,20002,247,71.3619,32874609,bad
20002.0,650732.0,86,662833.0,20002,86,33.1383,29030070,bad
20002.0,379371.0,49,389624.0,20002,49,19.4792,32168839,bad
20002.0,1850000.0,247,1860000.0,20002,247,92.8874,1216556,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8622,75830647,good
12001.2,566057.0,118,574010.0,20002,120,28.6976,13323659,bad
38666.7,160000.0,43,178012.0,40000,15,4.45031,75830645,good
20002.0,507000000000.0,103000000,507000000000.0,20002,103000000,25400000.0,90197665,bad
21540.0,3220000.0,558,3220000.0,21540,416,149.457,29030070,bad
20002.0,1310000.0,248,1320000.0,20002,248,66.1157,45869640,good
20002.0,678000000000.0,101000000,678000000000.0,20002,101000000,33900000.0,81986705,bad
20002.0,650732.0,85,663343.0,20002,85,33.1638,32168839,bad
10001.0,548055.0,102,553707.0,20002,104,27.6826,59072881,bad
20002.0,1520000.0,247,1530000.0,20002,247,76.6472,43373442,bad
10001.0,1250000.0,246,1260000.0,20002,248,62.8615,59072881,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8616,26415434,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8643,5890862,bad
20002.0,692736.0,85,705218.0,20002,85,35.2574,90197665,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.4288,8793453,bad
10667.7,543388.0,127,551407.0,20002,129,27.5676,59072881,bad
40320.0,607488.0,124,620881.0,40320,65,15.3988,19932324,bad
20002.0,448045.0,48,456912.0,20002,48,22.8433,19932324,bad
20002.0,576724.0,86,587987.0,20002,86,29.3964,80361467,bad
20164.0,68557.6,9,79080.0,20164,8,3.92184,90197667,bad
20002.0,1840000.0,247,1850000.0,20002,247,92.6753,53302993,bad
10001.0,1250000.0,246,1260000.0,20002,248,62.8615,5890862,bad
20164.0,74606.8,9,84094.3,20164,8,4.17052,81986705,bad
20002.0,310698.0,48,323059.0,20002,48,16.1513,26415432,good
21296.0,35493.3,3,49435.7,42592,3,1.16068,80361467,bad
20002.0,692736.0,85,705462.0,20002,85,35.2696,90197667,bad
20164.0,77295.3,9,86490.1,20164,8,4.2893300000000005,45869640,bad
20002.0,469380.0,48,477839.0,20002,48,23.8895,32168838,bad
20002.0,692736.0,85,705593.0,20002,85,35.2761,19932324,bad
38666.7,164000.0,43,184874.0,40000,15,4.62186,36025722,bad
20002.0,366000000000.0,101000000,366000000000.0,20002,101000000,18300000.0,32874609,bad
21752.0,4040000.0,558,4040000.0,21752,463,185.748,36025722,bad
20002.0,425376.0,50,434726.0,20002,50,21.7341,81986705,bad
20002.0,1740000.0,247,1750000.0,20002,247,87.4535,32168839,bad
8667.53,465380.0,111,472357.0,20002,113,23.6155,75830647,good
20002.0,690069.0,85,702994.0,20002,85,35.1462,59072881,bad
20002.0,649398.0,86,662259.0,20002,86,33.1096,26415432,good
20001.0,1590000.0,100,1610000.0,20001,100,80.4533,44526267,bad
20002.0,402707.0,49,412213.0,20002,49,20.6086,32168839,bad
34666.7,46666.7,270,61526.3,40000,40,1.53816,26415434,bad
20002.0,447378.0,49,455770.0,20002,49,22.7862,36025722,bad
20002.0,447378.0,49,455784.0,20002,49,22.7869,53302993,bad
20002.0,448045.0,49,456358.0,20002,49,22.8156,36025722,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4562,43373442,bad
30666.7,38666.7,4,51164.9,40000,3,1.27912,90197665,bad
20002.0,425376.0,48,434465.0,20002,48,21.7211,32168839,bad
20002.0,696070.0,86,707661.0,20002,86,35.3795,90197665,bad
51005.0,287328.0,18,308243.0,51005,18,6.0434,59072882,bad
10001.0,1250000.0,244,1250000.0,20002,246,62.7111,44526267,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4569,45869640,bad
20164.0,74606.8,9,84216.8,20164,8,4.17659,59072881,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1776,59072881,bad
20002.0,1840000.0,247,1850000.0,20002,247,92.7398,80361466,bad
20002.0,657399.0,86,670117.0,20002,86,33.5025,90197667,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1592,90197665,bad
30666.7,34666.7,4,47706.6,40000,2,1.1926700000000001,36025722,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8639,75830645,bad
20164.0,1420000.0,399,1440000.0,20164,299,71.2049,69654761,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.132,13323659,bad
20002.0,402040.0,48,412122.0,20002,48,20.604,19932324,bad
27202.7,452924.0,129,480777.0,40804,90,11.7826,80361467,bad
20002.0,379371.0,48,389582.0,20002,48,19.4771,45869640,good
20002.0,333367.0,48,344952.0,20002,48,17.2459,75830645,good
20164.0,74606.8,9,84022.5,20164,8,4.1669599999999996,53302993,bad
20002.0,357369.0,48,368318.0,20002,48,18.414,36025722,bad
20002.0,379371.0,49,389291.0,20002,49,19.4626,36025722,bad
20002.0,696736.0,86,709840.0,20002,86,35.4884,5890862,bad
10001.0,548055.0,103,552938.0,20002,105,27.6442,75830647,good
20002.0,379371.0,48,390144.0,20002,48,19.5052,29553942,bad
20002.0,1520000.0,247,1540000.0,20002,247,76.78,19932324,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0806,59072882,bad
20002.0,729406.0,86,742031.0,20002,86,37.0978,69654761,bad
20002.0,528000000000.0,102000000,528000000000.0,20002,102000000,26400000.0,26415434,bad
20002.0,617395.0,86,628733.0,20002,86,31.4335,26415434,good
20002.0,424709.0,50,435070.0,20002,50,21.7513,90197667,bad
10001.0,503384.0,113,510478.0,20002,115,25.5214,59072882,bad
20002.0,424709.0,48,434251.0,20002,48,21.7104,90197667,bad
20164.0,73262.5,9,83128.8,20164,8,4.1226400000000005,43373442,bad
9334.27,510051.0,102,515733.0,20002,104,25.7841,29030070,bad
8000.8,1030000.0,243,1040000.0,20002,245,51.8984,5890862,bad
20002.0,1420000.0,247,1430000.0,20002,247,71.3702,80361466,bad
67200.0,4290000.0,1808,4300000.0,67200,397,63.9518,59072882,bad
20002.0,652065.0,86,664692.0,20002,86,33.2313,26415432,bad
20002.0,356036.0,48,367283.0,20002,48,18.3623,90197665,bad
20002.0,1530000.0,248,1540000.0,20002,248,76.8469,44526267,bad
20164.0,74606.8,9,84206.2,20164,8,4.176069999999999,29553942,bad
40000.0,852000.0,17949,872412.0,40000,3679,21.8103,49834419,bad
20002.0,690069.0,85,703007.0,20002,85,35.1468,90197667,bad
20002.0,1740000.0,248,1750000.0,20002,248,87.5527,32874609,bad
20002.0,1520000.0,247,1530000.0,20002,247,76.6035,8793453,bad
20002.0,404040.0,48,413688.0,20002,48,20.6823,32168839,bad
20002.0,696070.0,86,707941.0,20002,86,35.3935,45869640,good
20002.0,470047.0,50,479426.0,20002,50,23.9689,5890862,bad
20002.0,613395.0,86,625545.0,20002,86,31.2741,75830647,good
38666.7,168000.0,43,186402.0,40000,15,4.66005,32168838,bad
40000.0,202667.0,165,222686.0,40000,26,5.56715,5890862,bad
20002.0,1850000.0,247,1860000.0,20002,247,92.8671,13323659,bad
20002.0,653399.0,85,666517.0,20002,85,33.3225,43373442,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7273,44526267,bad
20002.0,504000000000.0,102000000,504000000000.0,20002,102000000,25200000.0,81986705,bad
20002.0,613395.0,85,625805.0,20002,85,31.2871,80361467,bad
20002.0,2060000.0,247,2070000.0,20002,247,103.41799999999999,75830645,good
10667.7,1310000.0,242,1320000.0,20002,244,65.8707,13323659,bad
21952.0,3930000.0,558,3930000.0,21952,463,179.12400000000002,26415432,bad
10667.7,587392.0,102,592609.0,20002,104,29.6275,26415432,bad
20002.0,598000000000.0,103000000,598000000000.0,20002,103000000,29900000.0,75830647,good
10667.7,1310000.0,242,1320000.0,20002,244,65.8932,26415432,bad
25555.2,39752.5,3,51324.0,42592,3,1.20502,36025722,bad
34666.7,45333.3,112,57043.5,40000,17,1.4260899999999999,29553942,bad
36723.6,68006.7,5,88598.5,40804,5,2.17132,90197667,bad
20002.0,1950000.0,247,1970000.0,20002,247,98.2576,36025722,bad
20164.0,120984.0,15,131846.0,20164,12,6.53868,75830645,good
20002.0,145000000000.0,69900000,145000000000.0,20002,70000000,7260000.0,59072881,bad
20002.0,379371.0,48,389580.0,20002,48,19.4771,8793453,bad
20164.0,125689.0,15,137132.0,20164,12,6.80081,81986705,bad
20002.0,729406.0,86,742031.0,20002,86,37.0978,36025722,bad
20002.0,424042.0,48,433628.0,20002,48,21.6792,75830647,bad
20001.0,1590000.0,100,1610000.0,20001,100,80.4526,1216556,bad
21540.0,2750000.0,558,2750000.0,21540,416,127.89299999999999,80361466,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7379,59072882,bad
20002.0,649398.0,86,662274.0,20002,86,33.1104,75830645,bad
20002.0,521000000000.0,102000000,521000000000.0,20002,102000000,26000000.0,80361466,bad
20002.0,618062.0,86,630168.0,20002,86,31.5053,59072881,bad
20002.0,424709.0,48,434392.0,20002,48,21.7174,8793453,bad
20164.0,72590.4,9,82937.9,20164,8,4.113169999999999,32168838,bad
10667.7,1320000.0,243,1320000.0,20002,245,66.0484,81986705,bad
20002.0,499000000000.0,102000000,499000000000.0,20002,101000000,24900000.0,75830647,good
20002.0,564723.0,90,571789.0,20002,90,28.5866,44526267,bad
20002.0,358703.0,48,369331.0,20002,48,18.4647,80361467,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7217,45869640,good
10001.0,547388.0,103,552573.0,20002,105,27.6259,75830645,good
20001.0,1620000.0,100,1630000.0,20001,100,81.5918,26415434,bad
20164.0,125017.0,15,136449.0,20164,12,6.76695,53302993,bad
20002.0,358703.0,48,369230.0,20002,48,18.4596,32168838,bad
20164.0,98803.6,14,107698.0,20164,10,5.34112,29030070,bad
20002.0,402707.0,49,412232.0,20002,49,20.6095,90197667,bad
20164.0,70574.0,9,80981.9,20164,8,4.01616,90197667,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7344,45869640,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8602,90197665,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5918,81986705,bad
20002.0,424042.0,48,433528.0,20002,48,21.6743,5890862,bad
20002.0,378705.0,48,389141.0,20002,48,19.4551,59072882,bad
20001.0,1710000.0,100,1720000.0,20001,100,86.1426,13323659,bad
20002.0,356702.0,49,367587.0,20002,49,18.3775,26415432,good
38666.7,204000.0,43,224543.0,40000,15,5.613569999999999,80361466,bad
20002.0,1840000.0,247,1850000.0,20002,247,92.7145,29553942,bad
21738.0,4090000.0,558,4090000.0,21738,463,188.148,49834419,bad
20002.0,425376.0,50,434765.0,20002,50,21.7361,90197667,bad
20002.0,730740.0,86,743879.0,20002,86,37.1902,59072882,bad
20002.0,610728.0,87,622553.0,20002,87,31.1246,75830645,good
38666.7,148000.0,41,164928.0,40000,15,4.1232,90197667,bad
9334.27,491382.0,116,498778.0,20002,118,24.9364,44526267,bad
30666.7,37333.3,34,52004.2,40000,5,1.30011,75830645,good
20002.0,736074.0,86,749491.0,20002,86,37.4708,59072881,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7249,81986705,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.6022,32168839,bad
20001.0,1660000.0,100,1680000.0,20001,100,83.8773,32874609,bad
20002.0,333367.0,48,344978.0,20002,48,17.2472,32874609,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.1296,75830645,good
20002.0,429000000000.0,101000000,429000000000.0,20002,101000000,21500000.0,45869640,good
13601.3,53045.2,6,56369.3,20402,6,2.76293,80361466,bad
20164.0,74606.8,9,84033.1,20164,8,4.16748,49834419,bad
20002.0,1840000.0,247,1860000.0,20002,247,92.7643,90197667,bad
20002.0,358703.0,48,369432.0,20002,48,18.4698,90197665,bad
20002.0,728740.0,88,742141.0,20002,88,37.1034,45869640,good
20002.0,380705.0,48,390700.0,20002,48,19.533,36025722,bad
20002.0,379371.0,49,389111.0,20002,49,19.4536,29030070,bad
20002.0,424709.0,48,434120.0,20002,48,21.7039,69654761,bad
21296.0,35493.3,3,49435.7,42592,3,1.16068,80361466,bad
20002.0,602060.0,90,609113.0,20002,90,30.4526,45869640,good
20002.0,390384.0,50,401560.0,20002,50,20.076,43373442,bad
20164.0,73262.5,9,83128.6,20164,8,4.1226199999999995,29553942,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5829,59072882,bad
20002.0,492716.0,48,500503.0,20002,48,25.0226,1216556,bad
20002.0,1520000.0,247,1530000.0,20002,247,76.6836,49834419,bad
20002.0,533387.0,86,543964.0,20002,86,27.1955,80361466,bad
20002.0,613395.0,85,625681.0,20002,85,31.2809,90197667,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5843,44526267,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0684,75830645,good
11334.5,1380000.0,242,1390000.0,20002,244,69.3319,13323659,bad
10667.7,525386.0,115,532816.0,20002,117,26.6382,5890862,bad
20002.0,613395.0,85,625669.0,20002,85,31.2803,26415432,good
20002.0,1420000.0,247,1430000.0,20002,247,71.3702,13323659,bad
20001.0,1570000.0,100,1590000.0,20001,100,79.3074,36025722,bad
20002.0,656732.0,86,667804.0,20002,86,33.3868,90197667,bad
20002.0,1850000.0,247,1860000.0,20002,247,92.8427,81986705,bad
20002.0,1520000.0,247,1540000.0,20002,247,76.7867,49834419,bad
20002.0,380038.0,48,390364.0,20002,48,19.5162,26415434,bad
20002.0,470047.0,49,478050.0,20002,49,23.9001,29553942,bad
20002.0,356036.0,48,367273.0,20002,48,18.3618,45869640,good
20002.0,502000000000.0,101000000,502000000000.0,20002,100000000,25100000.0,75830647,bad
20002.0,650732.0,88,662975.0,20002,88,33.1454,36025722,bad
40804.0,624301.0,68,645044.0,40804,47,15.8084,19932324,bad
20164.0,125017.0,15,135802.0,20164,12,6.73487,59072881,bad
20164.0,1410000.0,399,1420000.0,20164,299,70.6641,8793453,bad
20002.0,402707.0,51,413056.0,20002,51,20.6507,36025722,bad
21714.0,3880000.0,558,3880000.0,21714,463,178.622,26415434,bad
20002.0,334700.0,48,346197.0,20002,48,17.3081,19932324,bad
10001.0,1250000.0,244,1250000.0,20002,246,62.7408,32168839,bad
12001.2,1450000.0,244,1460000.0,20002,246,72.9506,69654761,bad
20002.0,521000000000.0,102000000,521000000000.0,20002,102000000,26000000.0,32168839,bad
20002.0,424709.0,49,433460.0,20002,49,21.6708,19932324,bad
20002.0,447378.0,49,456250.0,20002,49,22.8102,75830647,good
20164.0,125017.0,15,135802.0,20164,12,6.73487,29553942,bad
12921.3,19721.9,3,32906.0,20402,3,1.6128799999999999,80361466,bad
20002.0,380038.0,49,389136.0,20002,49,19.4549,81986705,bad
20002.0,380038.0,50,390263.0,20002,50,19.5112,32168839,bad
20002.0,380705.0,48,390788.0,20002,48,19.5374,59072882,bad
20002.0,657399.0,86,668659.0,20002,86,33.4296,90197665,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7249,32168839,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.0071,32874609,bad
20002.0,379371.0,49,389352.0,20002,49,19.4657,26415434,bad
20002.0,356702.0,49,367293.0,20002,49,18.3628,29030070,bad
32643.2,73447.2,5,91814.2,40804,5,2.25013,13323659,bad
20002.0,424709.0,49,433445.0,20002,49,21.6701,32168839,bad
20002.0,1630000.0,248,1640000.0,20002,248,82.1833,29030070,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.6007,13323659,bad
21540.0,3220000.0,558,3220000.0,21540,416,149.457,13323659,bad
29333.3,34666.7,4,47114.7,40000,3,1.17787,75830647,good
20002.0,441000000000.0,100000000,441000000000.0,20002,100000000,22100000.0,1216556,bad
10667.7,584725.0,103,589309.0,20002,105,29.4625,90197665,bad
9334.27,510051.0,102,515734.0,20002,104,25.7841,36025722,bad
20002.0,470714.0,48,479125.0,20002,48,23.9538,81986705,bad
45904.5,238023.0,18,257793.0,51005,18,5.05427,59072881,bad
20002.0,767410.0,86,781113.0,20002,86,39.0517,59072882,bad
20002.0,1740000.0,248,1750000.0,20002,248,87.57,80361467,bad
20002.0,529000000000.0,101000000,529000000000.0,20002,100000000,26500000.0,32874609,bad
9334.27,509384.0,102,515558.0,20002,104,25.7753,90197665,bad
33333.3,53333.3,366,70291.1,40000,52,1.75728,29030070,bad
20002.0,424042.0,48,433617.0,20002,48,21.6787,69654761,bad
20002.0,1520000.0,247,1540000.0,20002,247,76.7451,29553942,bad
20002.0,328033.0,47,339283.0,20002,47,16.9625,90197667,bad
20164.0,74606.8,9,84097.9,20164,8,4.1707,19932324,bad
29333.3,37333.3,4,52093.4,40000,3,1.30233,45869640,bad
20002.0,1850000.0,248,1860000.0,20002,248,92.9421,19932324,bad
10001.0,547388.0,103,552107.0,20002,105,27.6026,75830645,good
20002.0,1840000.0,246,1850000.0,20002,246,92.6395,26415432,good
20002.0,424709.0,50,435070.0,20002,50,21.7513,36025722,bad
9334.27,491382.0,116,498778.0,20002,118,24.9364,36025722,bad
20002.0,1670000.0,248,1690000.0,20002,248,84.4185,69654761,bad
20002.0,1630000.0,247,1640000.0,20002,247,82.068,59072882,bad
20002.0,696736.0,86,708996.0,20002,86,35.4463,5890862,bad
20002.0,425376.0,50,434580.0,20002,50,21.7268,32874609,bad
21952.0,3630000.0,558,3630000.0,21952,463,165.24,32168839,bad
30666.7,38666.7,4,52918.7,40000,2,1.32297,81986705,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5866,26415434,bad
20164.0,96115.1,13,104962.0,20164,10,5.2054,29030070,bad
20002.0,575391.0,86,587553.0,20002,86,29.3747,59072882,bad
20002.0,380038.0,49,389137.0,20002,49,19.4549,75830647,bad
20002.0,366933.0,49,376981.0,20002,49,18.8471,75830645,good
28000.0,38666.7,18,52449.4,40000,3,1.31123,80361466,bad
29814.4,44011.7,3,51665.2,42592,3,1.2130299999999998,29030070,bad
20164.0,75278.9,9,84764.0,20164,8,4.20373,1216556,bad
8667.53,466713.0,112,472608.0,20002,114,23.6281,32168838,bad
40000.0,352000.0,3573,369634.0,40000,724,9.24085,80361467,bad
20002.0,424709.0,48,433837.0,20002,48,21.6897,13323659,bad
20002.0,425376.0,50,434519.0,20002,50,21.7238,53302993,bad
21224.0,2530000.0,502,2530000.0,21224,374,119.277,43373442,bad
20002.0,690069.0,85,703838.0,20002,85,35.1884,75830645,bad
20002.0,767410.0,86,781113.0,20002,86,39.0517,49834419,bad
20164.0,68557.6,9,79080.9,20164,8,3.9218900000000003,49834419,bad
25555.2,45431.5,3,57016.9,42592,3,1.3386799999999999,32168838,bad
20001.0,1640000.0,100,1650000.0,20001,100,82.7213,5890862,bad
30666.7,34666.7,4,47706.6,40000,2,1.1926700000000001,80361467,bad
20002.0,736074.0,86,749497.0,20002,86,37.4711,36025722,bad
29333.3,33333.3,4,45851.0,40000,3,1.1462700000000001,36025722,bad
20002.0,521000000000.0,104000000,521000000000.0,20002,104000000,26000000.0,69654761,bad
20002.0,424709.0,49,433346.0,20002,49,21.6652,5890862,bad
20002.0,588000000000.0,103000000,588000000000.0,20002,103000000,29400000.0,26415434,bad
20164.0,74606.8,9,84216.9,20164,8,4.1766,26415432,bad
30666.7,38666.7,4,52918.7,40000,2,1.32297,29553942,bad
40804.0,432522.0,57,442443.0,40804,38,10.8431,44526267,bad
20002.0,328033.0,47,339283.0,20002,47,16.9625,69654761,bad
20002.0,1850000.0,248,1860000.0,20002,248,92.9222,13323659,bad
40804.0,216261.0,34,228666.0,40804,22,5.60401,80361466,bad
20001.0,1620000.0,100,1630000.0,20001,100,81.5922,19932324,bad
20002.0,650065.0,87,662383.0,20002,87,33.1158,13323659,bad
20002.0,1520000.0,247,1530000.0,20002,247,76.5743,8793453,bad
