DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass
20002,1520000,247,1530000,20002,247,76.6799,90197667,bad
20002,1520000,247,1530000,20002,247,76.6799,53302993,bad
20002,1520000,247,1530000,20002,247,76.6799,32168838,bad
20002,1520000,247,1530000,20002,247,76.6799,26415434,good
20002,1520000,247,1530000,20002,247,76.6799,45869640,good
20002,1520000,247,1540000,20002,247,76.8035,45869640,good
20002,1520000,247,1540000,20002,247,76.8035,19932324,bad
20002,1520000,247,1540000,20002,247,76.8035,80361466,bad
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,44526267,bad
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,45869640,good
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,90197665,bad
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,1216556,bad
20002,334700,48,346109,20002,48,17.3037,45869640,good
20002,334700,48,346109,20002,48,17.3037,75830645,good
20002,334700,48,346109,20002,48,17.3037,69654761,bad
20002,334700,48,346109,20002,48,17.3037,1216556,bad
20002,657399,86,668659,20002,86,33.4296,59072881,bad
20002,657399,86,668659,20002,86,33.4296,53302993,bad
20002,657399,86,668659,20002,86,33.4296,44526267,bad
20002,657399,86,668659,20002,86,33.4296,75830645,bad
20002,657399,86,668659,20002,86,33.4296,19932324,bad
20002,657399,86,668659,20002,86,33.4296,80361466,bad
20002,657399,86,668659,20002,86,33.4296,1216556,bad
20002,613395,85,625793,20002,85,31.2865,36025722,bad
20002,613395,85,625793,20002,85,31.2865,53302993,bad
20002,613395,85,625793,20002,85,31.2865,44526267,bad
20002,613395,85,625793,20002,85,31.2865,8793453,bad
20002,613395,85,625793,20002,85,31.2865,69654761,bad
20002,613395,85,625793,20002,85,31.2865,19932324,bad
20002,651398,86,662916,20002,86,33.1425,59072882,bad
20002,651398,86,662916,20002,86,33.1425,26415434,good
20002,1630000,247,1640000,20002,247,82.1271,53302993,bad
20002,1630000,247,1640000,20002,247,82.1271,32168839,bad
20002,1630000,247,1640000,20002,247,82.1271,32168838,bad
20002,1630000,247,1640000,20002,247,82.1271,29030070,bad
20002,1630000,247,1640000,20002,247,82.1271,26415432,good
20002,1630000,247,1640000,20002,247,82.1271,81986705,bad
20002,1630000,247,1640000,20002,247,82.1271,19932324,bad
20002,1630000,247,1640000,20002,247,82.1271,75830647,good
20002,401373,48,411274,20002,48,20.5616,53302993,bad
20002,401373,48,411274,20002,48,20.5616,32168838,bad
20002,401373,48,411274,20002,48,20.5616,13323659,bad
20002,401373,48,411274,20002,48,20.5616,81986705,bad
20002,401373,48,411274,20002,48,20.5616,69654761,bad
20002,401373,48,411274,20002,48,20.5616,1216556,bad
20002,469380,48,477838,20002,48,23.8895,53302993,bad
20002,469380,48,477838,20002,48,23.8895,32168839,bad
20002,469380,48,477838,20002,48,23.8895,43373442,bad
20002,424709,48,434320,20002,48,21.7139,90197667,bad
20002,424709,48,434320,20002,48,21.7139,49834419,bad
20002,424709,48,434320,20002,48,21.7139,26415434,good
20002,424709,48,434320,20002,48,21.7139,26415432,good
20002,424709,48,434320,20002,48,21.7139,45869640,good
20002,424709,48,434320,20002,48,21.7139,75830647,good
20002,618062,86,629186,20002,86,31.4561,5890862,bad
20002,618062,86,629186,20002,86,31.4561,13323659,bad
20002,618062,86,629186,20002,86,31.4561,29553942,bad
20002,5.04E+11,102000000,5.04E+11,20002,102000000,25200000,59072882,bad
20002,5.04E+11,102000000,5.04E+11,20002,102000000,25200000,8793453,bad
20002,5.04E+11,102000000,5.04E+11,20002,102000000,25200000,5890862,bad
20002,5.04E+11,102000000,5.04E+11,20002,102000000,25200000,45869640,good
20002,5.04E+11,102000000,5.04E+11,20002,102000000,25200000,29553942,bad
20002,5.04E+11,102000000,5.04E+11,20002,102000000,25200000,80361467,bad
20002,1410000,247,1420000,20002,247,71.1637,36025722,bad
20002,1410000,247,1420000,20002,247,71.1637,53302993,bad
20002,1410000,247,1420000,20002,247,71.1637,19932324,bad
20002,1410000,247,1420000,20002,247,71.1637,80361467,bad
20002,1410000,247,1420000,20002,247,71.1637,1216556,bad
67200,4370000,1808,4380000,67200,397,65.1574,44526267,bad
67200,4370000,1808,4380000,67200,397,65.1574,8793453,bad
67200,4370000,1808,4380000,67200,397,65.1574,26415432,bad
67200,4370000,1808,4380000,67200,397,65.1574,81986705,bad
67200,4370000,1808,4380000,67200,397,65.1574,19932324,bad
20002,380038,48,390365,20002,48,19.5163,8793453,bad
20002,380038,48,390365,20002,48,19.5163,32168839,bad
20002,380038,48,390365,20002,48,19.5163,29030070,bad
20002,380038,48,390365,20002,48,19.5163,26415432,good
20002,380038,48,390365,20002,48,19.5163,75830645,good
20002,380038,48,390365,20002,48,19.5163,1216556,bad
29333.3,36000,22,49285.5,40000,3,1.23214,8793453,bad
29333.3,36000,22,49285.5,40000,3,1.23214,32168838,bad
29333.3,36000,22,49285.5,40000,3,1.23214,75830645,good
29333.3,36000,22,49285.5,40000,3,1.23214,90197665,bad
29333.3,36000,22,49285.5,40000,3,1.23214,1216556,bad
20002,6.09E+11,104000000,6.09E+11,20002,103000000,30400000,59072882,bad
20002,6.09E+11,104000000,6.09E+11,20002,103000000,30400000,53302993,bad
20002,6.09E+11,104000000,6.09E+11,20002,103000000,30400000,26415434,bad
20002,6.09E+11,104000000,6.09E+11,20002,103000000,30400000,13323659,bad
20002,6.09E+11,104000000,6.09E+11,20002,103000000,30400000,29553942,bad
38666.7,181333,43,200504,40000,15,5.01261,5890862,bad
38666.7,181333,43,200504,40000,15,5.01261,26415434,bad
38666.7,181333,43,200504,40000,15,5.01261,19932324,bad
20002,425376,48,434542,20002,48,21.7249,90197667,bad
20002,425376,48,434542,20002,48,21.7249,32168839,bad
20002,425376,48,434542,20002,48,21.7249,29030070,bad
20002,425376,48,434542,20002,48,21.7249,45869640,good
20002,1740000,247,1750000,20002,247,87.4889,36025722,bad
20002,1740000,247,1750000,20002,247,87.4889,5890862,bad
20002,1740000,247,1750000,20002,247,87.4889,81986705,bad
20002,1740000,247,1750000,20002,247,87.4889,80361467,bad
20002,657399,86,670044,20002,86,33.4988,29030070,bad
20002,657399,86,670044,20002,86,33.4988,26415434,good
20002,657399,86,670044,20002,86,33.4988,32874609,bad
20002,380038,49,389974,20002,49,19.4967,81986705,bad
20002,380038,49,389974,20002,49,19.4967,19932324,bad
21970,4190000,558,4190000,21970,463,190.611,26415434,bad
21970,4190000,558,4190000,21970,463,190.611,29553942,bad
21970,4190000,558,4190000,21970,463,190.611,69654761,bad
21970,4190000,558,4190000,21970,463,190.611,1216556,bad
21970,4190000,558,4190000,21970,463,190.611,75830647,good
20002,1630000,247,1640000,20002,247,82.0284,36025722,bad
20002,1630000,247,1640000,20002,247,82.0284,5890862,bad
20002,1630000,247,1640000,20002,247,82.0284,81986705,bad
20002,1630000,247,1640000,20002,247,82.0284,75830647,good
20002,380038,48,390372,20002,48,19.5166,32874609,bad
20002,380038,48,390372,20002,48,19.5166,1216556,bad
20002,366933,49,377099,20002,49,18.853,59072882,bad
20002,366933,49,377099,20002,49,18.853,49834419,bad
20002,366933,49,377099,20002,49,18.853,75830647,bad
20002,1630000,247,1640000,20002,247,82.132,32168839,bad
20002,1630000,247,1640000,20002,247,82.132,43373442,bad
20002,1630000,247,1640000,20002,247,82.132,26415434,good
20002,1630000,247,1640000,20002,247,82.132,75830645,good
20002,1630000,247,1640000,20002,247,82.132,32874609,bad
20164,77295.3,9,86499.3,20164,8,4.28979,90197667,bad
20164,77295.3,9,86499.3,20164,8,4.28979,36025722,bad
20164,77295.3,9,86499.3,20164,8,4.28979,45869640,bad
20164,77295.3,9,86499.3,20164,8,4.28979,81986705,bad
20164,77295.3,9,86499.3,20164,8,4.28979,80361466,bad
20164,77295.3,9,86499.3,20164,8,4.28979,75830647,bad
20001,1570000,100,1590000,20001,100,79.3069,69654761,bad
20001,1570000,100,1590000,20001,100,79.3069,80361467,bad
20002,379371,48,389803,20002,48,19.4882,49834419,bad
20002,379371,48,389803,20002,48,19.4882,43373442,bad
20002,379371,48,389803,20002,48,19.4882,29030070,bad
20002,379371,48,389803,20002,48,19.4882,80361467,bad
19876.3,31234.1,3,45648.3,42592,3,1.07176,44526267,bad
19876.3,31234.1,3,45648.3,42592,3,1.07176,13323659,bad
19876.3,31234.1,3,45648.3,42592,3,1.07176,29553942,bad
19876.3,31234.1,3,45648.3,42592,3,1.07176,80361467,bad
19876.3,31234.1,3,45648.3,42592,3,1.07176,1216556,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,49834419,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,5890862,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,29030070,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,26415432,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,45869640,good
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,29553942,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,90197665,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,1216556,bad
20002,1.85E+11,69900000,1.85E+11,20002,70000000,9240000,75830647,good
20002,649398,86,662170,20002,86,33.1052,59072882,bad
20002,649398,86,662170,20002,86,33.1052,36025722,bad
20002,649398,86,662170,20002,86,33.1052,53302993,bad
20002,649398,86,662170,20002,86,33.1052,44526267,bad
20002,649398,86,662170,20002,86,33.1052,43373442,bad
20002,649398,86,662170,20002,86,33.1052,5890862,bad
20002,649398,86,662170,20002,86,33.1052,26415432,good
20002,649398,86,662170,20002,86,33.1052,69654761,bad
20002,649398,86,662170,20002,86,33.1052,80361466,bad
20002,649398,86,662170,20002,86,33.1052,75830647,good
20002,447378,48,456311,20002,48,22.8133,32168839,bad
20002,447378,48,456311,20002,48,22.8133,5890862,bad
20002,447378,48,456311,20002,48,22.8133,26415432,good
20002,447378,48,456311,20002,48,22.8133,80361467,bad
20002,1310000,247,1320000,20002,247,66.0276,8793453,bad
20002,1310000,247,1320000,20002,247,66.0276,26415434,bad
20002,1310000,247,1320000,20002,247,66.0276,13323659,bad
20002,1310000,247,1320000,20002,247,66.0276,80361467,bad
67200,5040000,1808,5050000,67200,397,75.1617,59072881,bad
67200,5040000,1808,5050000,67200,397,75.1617,8793453,bad
67200,5040000,1808,5050000,67200,397,75.1617,32168839,bad
67200,5040000,1808,5050000,67200,397,75.1617,43373442,bad
67200,5040000,1808,5050000,67200,397,75.1617,5890862,bad
67200,5040000,1808,5050000,67200,397,75.1617,29030070,good
67200,5040000,1808,5050000,67200,397,75.1617,1216556,bad
67200,5040000,1808,5050000,67200,397,75.1617,75830647,good
20002,692069,85,705095,20002,85,35.2512,36025722,bad
20002,692069,85,705095,20002,85,35.2512,53302993,bad
20002,692069,85,705095,20002,85,35.2512,26415432,good
20002,692069,85,705095,20002,85,35.2512,45869640,good
20002,692069,85,705095,20002,85,35.2512,90197665,bad
29333.3,34666.7,4,47359.4,40000,3,1.18399,90197667,bad
29333.3,34666.7,4,47359.4,40000,3,1.18399,59072881,bad
29333.3,34666.7,4,47359.4,40000,3,1.18399,45869640,bad
20002,401373,48,411244,20002,48,20.5602,59072882,bad
20002,401373,48,411244,20002,48,20.5602,59072881,bad
20002,401373,48,411244,20002,48,20.5602,8793453,bad
20002,401373,48,411244,20002,48,20.5602,29030070,bad
20002,401373,48,411244,20002,48,20.5602,26415434,good
20002,401373,48,411244,20002,48,20.5602,80361466,bad
20002,613395,86,625545,20002,86,31.2741,43373442,bad
20002,613395,86,625545,20002,86,31.2741,90197665,bad
20002,379371,49,389101,20002,49,19.4531,90197667,bad
20002,379371,49,389101,20002,49,19.4531,53302993,bad
20002,379371,49,389101,20002,49,19.4531,44526267,bad
20002,379371,49,389101,20002,49,19.4531,13323659,bad
20002,379371,49,389101,20002,49,19.4531,29553942,bad
20002,379371,49,389101,20002,49,19.4531,90197665,bad
20002,379371,49,389101,20002,49,19.4531,19932324,bad
20002,735407,86,747778,20002,86,37.3852,43373442,bad
20002,735407,86,747778,20002,86,37.3852,29030070,bad
20002,735407,86,747778,20002,86,37.3852,26415432,bad
20002,735407,86,747778,20002,86,37.3852,32874609,bad
20002,650065,87,662254,20002,87,33.1094,75830645,bad
20002,650065,87,662254,20002,87,33.1094,80361466,bad
20002,368313,51,379013,20002,51,18.9488,90197667,bad
20002,368313,51,379013,20002,51,18.9488,44526267,bad
20002,368313,51,379013,20002,51,18.9488,8793453,bad
20002,368313,51,379013,20002,51,18.9488,49834419,bad
20002,368313,51,379013,20002,51,18.9488,43373442,bad
20002,368313,51,379013,20002,51,18.9488,26415434,bad
20002,368313,51,379013,20002,51,18.9488,45869640,good
20002,368313,51,379013,20002,51,18.9488,75830645,bad
20002,368313,51,379013,20002,51,18.9488,81986705,bad
20002,618062,86,630092,20002,86,31.5014,44526267,bad
20002,618062,86,630092,20002,86,31.5014,8793453,bad
20002,618062,86,630092,20002,86,31.5014,5890862,bad
20002,618062,86,630092,20002,86,31.5014,26415434,good
20002,618062,86,630092,20002,86,31.5014,26415432,good
20002,618062,86,630092,20002,86,31.5014,75830645,good
20002,618062,86,630092,20002,86,31.5014,81986705,bad
20002,618062,86,630092,20002,86,31.5014,29553942,bad
20002,690069,85,703838,20002,85,35.1884,59072881,bad
20002,690069,85,703838,20002,85,35.1884,36025722,bad
20002,690069,85,703838,20002,85,35.1884,29553942,bad
20002,690069,85,703838,20002,85,35.1884,69654761,bad
20002,690069,85,703838,20002,85,35.1884,1216556,bad
20002,1950000,247,1970000,20002,247,98.2713,59072882,bad
20002,1950000,247,1970000,20002,247,98.2713,5890862,bad
20002,1950000,247,1970000,20002,247,98.2713,81986705,bad
20002,1950000,247,1970000,20002,247,98.2713,32874609,bad
20002,1950000,247,1970000,20002,247,98.2713,19932324,bad
20002,5.13E+11,101000000,5.13E+11,20002,101000000,25700000,36025722,bad
20002,5.13E+11,101000000,5.13E+11,20002,101000000,25700000,45869640,good
20002,5.13E+11,101000000,5.13E+11,20002,101000000,25700000,75830645,good
20002,5.13E+11,101000000,5.13E+11,20002,101000000,25700000,81986705,bad
20002,5.13E+11,101000000,5.13E+11,20002,101000000,25700000,75830647,good
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30100000,59072881,bad
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30100000,36025722,bad
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30100000,53302993,bad
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30100000,26415432,bad
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30100000,81986705,bad
20002,657399,86,669665,20002,86,33.4799,59072882,bad
20002,657399,86,669665,20002,86,33.4799,36025722,bad
20002,657399,86,669665,20002,86,33.4799,44526267,bad
20002,657399,86,669665,20002,86,33.4799,32168838,bad
20002,657399,86,669665,20002,86,33.4799,49834419,bad
20002,657399,86,669665,20002,86,33.4799,43373442,bad
20002,657399,86,669665,20002,86,33.4799,32874609,bad
20002,657399,86,669665,20002,86,33.4799,90197665,bad
20002,657399,86,669665,20002,86,33.4799,75830647,good
20002,650065,87,662383,20002,87,33.1158,59072882,bad
20002,650065,87,662383,20002,87,33.1158,26415432,good
20002,650065,87,662383,20002,87,33.1158,1216556,bad
20002,1850000,247,1860000,20002,247,92.9015,44526267,bad
20002,1850000,247,1860000,20002,247,92.9015,26415432,good
20002,1850000,247,1860000,20002,247,92.9015,13323659,bad
20002,1850000,247,1860000,20002,247,92.9015,45869640,good
20002,1850000,247,1860000,20002,247,92.9015,75830645,good
20002,1850000,247,1860000,20002,247,92.9015,75830647,good
20002,614061,85,626529,20002,85,31.3233,90197667,bad
20002,614061,85,626529,20002,85,31.3233,49834419,bad
20002,614061,85,626529,20002,85,31.3233,13323659,bad
20002,614061,85,626529,20002,85,31.3233,45869640,good
20002,614061,85,626529,20002,85,31.3233,80361466,bad
20002,614061,85,626529,20002,85,31.3233,80361467,bad
20002,614061,85,626529,20002,85,31.3233,1216556,bad
10001,547388,103,552189,20002,105,27.6067,36025722,bad
10001,547388,103,552189,20002,105,27.6067,5890862,bad
10001,547388,103,552189,20002,105,27.6067,1216556,bad
8840.87,252305,99,259242,20402,94,12.7067,59072881,bad
8840.87,252305,99,259242,20402,94,12.7067,32168838,bad
8840.87,252305,99,259242,20402,94,12.7067,49834419,bad
8840.87,252305,99,259242,20402,94,12.7067,29030070,bad
8840.87,252305,99,259242,20402,94,12.7067,81986705,bad
8840.87,252305,99,259242,20402,94,12.7067,19932324,bad
8840.87,252305,99,259242,20402,94,12.7067,80361466,bad
20002,650732,86,662729,20002,86,33.1331,90197667,bad
20002,650732,86,662729,20002,86,33.1331,8793453,bad
20002,650732,86,662729,20002,86,33.1331,32168838,bad
20002,650732,86,662729,20002,86,33.1331,43373442,bad
20002,650732,86,662729,20002,86,33.1331,45869640,good
20002,650732,86,662729,20002,86,33.1331,90197665,bad
20002,650732,86,662729,20002,86,33.1331,19932324,bad
20002,650732,86,662729,20002,86,33.1331,80361466,bad
20002,650732,86,662729,20002,86,33.1331,75830647,bad
20002,652732,86,665207,20002,86,33.257,36025722,bad
20002,652732,86,665207,20002,86,33.257,32874609,bad
20002,652732,86,665207,20002,86,33.257,19932324,bad
20002,652732,86,665207,20002,86,33.257,1216556,bad
40804,265226,36,281797,40804,24,6.90611,59072882,bad
40804,265226,36,281797,40804,24,6.90611,59072881,bad
40804,265226,36,281797,40804,24,6.90611,49834419,bad
40804,265226,36,281797,40804,24,6.90611,26415434,bad
40804,265226,36,281797,40804,24,6.90611,1216556,bad
20002,424709,48,434120,20002,48,21.7039,26415434,bad
20002,5.28E+11,102000000,5.28E+11,20002,102000000,26400000,59072881,bad
20002,5.28E+11,102000000,5.28E+11,20002,102000000,26400000,44526267,bad
20002,5.28E+11,102000000,5.28E+11,20002,102000000,26400000,32168839,bad
20002,5.28E+11,102000000,5.28E+11,20002,102000000,26400000,43373442,bad
20002,5.28E+11,102000000,5.28E+11,20002,102000000,26400000,5890862,bad
20002,5.28E+11,102000000,5.28E+11,20002,102000000,26400000,80361466,bad
20002,5.28E+11,102000000,5.28E+11,20002,102000000,26400000,1216556,bad
10001,548055,103,552857,20002,105,27.6401,44526267,bad
10001,548055,103,552857,20002,105,27.6401,69654761,bad
10001,548055,103,552857,20002,105,27.6401,80361467,bad
67200,4330000,1808,4350000,67200,397,64.6732,44526267,bad
67200,4330000,1808,4350000,67200,397,64.6732,8793453,bad
67200,4330000,1808,4350000,67200,397,64.6732,32874609,bad
67200,4330000,1808,4350000,67200,397,64.6732,19932324,bad
67200,4330000,1808,4350000,67200,397,64.6732,1216556,bad
20002,449378,48,457643,20002,48,22.8799,59072882,bad
20002,449378,48,457643,20002,48,22.8799,36025722,bad
20002,449378,48,457643,20002,48,22.8799,53302993,bad
20002,449378,48,457643,20002,48,22.8799,32168838,bad
20002,449378,48,457643,20002,48,22.8799,49834419,bad
20002,449378,48,457643,20002,48,22.8799,5890862,bad
20002,449378,48,457643,20002,48,22.8799,81986705,bad
38666.7,150667,43,168280,40000,15,4.207,90197667,bad
38666.7,150667,43,168280,40000,15,4.207,29553942,bad
38666.7,150667,43,168280,40000,15,4.207,69654761,bad
38666.7,150667,43,168280,40000,15,4.207,80361466,bad
20002,611394,86,622911,20002,86,31.1424,36025722,bad
